Date,Title,Content
5/21/2024,Weekly Bitcoin Production Expected To Reach 3150 BTC,"According to Odaily, the weekly production of Bitcoin is projected to reach 3150 , based on the daily average output of 450 BTC. This estimation comes from HODL15Capital, a firm that monitors cryptocurrency trends and data. In related news, the purchase of Bitcoin through spot exchange-traded funds (ETFs) exceeded 3400 BTC yesterday. This indicates a strong demand for the cryptocurrency in the market, which could potentially influence its price and availability. It's important to note that these figures are subject to change due to the volatile nature of the cryptocurrency market. Investors and traders are advised to keep a close eye on market trends and make informed decisions."
5/21/2024,Binance Market Update (2024-05-21),"The global cryptocurrency market cap now stands at $2.42T, down by -0.14% over the last day, according to CoinMarketCap data. has been trading between $66,753 and $71,979 over the past 24 hours. As of 09:30 AM (UTC) today, BTC is trading at $70,987, up by 6.04%. Most major cryptocurrencies by market cap are trading higher. Market outperformers include , , and , up by 36%, 31%, and 30%, respectively. Top stories of the day:  Market movers: : $3664 (+17.95%) : $619.9 (+7.57%) : $181.73 (+2.34%) : $0.543 (+5.66%) : $0.16342 (+7.92%) : $0.5019 (+7.24%) : $40.31 (+11.38%) : $0.00002542 (+6.32%) : $70986.52 (+6.02%) : $7.537 (+7.11%) Top gainers on Binance: (+36%) (+31%) (+30%)"
5/21/2024,"Bitcoin (BTC) Drops Below 71,000 USDT with a Narrowed 6.27% Increase in 24 Hours","On May 21, 2024, 07:35 AM (UTC). According to Binance Market Data, Bitcoin ( ) has dropped below 71,000 USDT and is now trading at 70,998 USDT, with a narrowed 6.27% increase in 24 hours."
5/21/2024,Investigation Reveals North Korean Hacker Group Lazarus Group's Bitcoin Holdings,"According to Odaily, Arkham, a platform for digital investigations, has released findings from a recent investigation into the activities of the North Korean hacker group, Lazarus Group. The investigation was initially announced in April of this year by ZachXBT. Arkham supplemented the investigation with data from physical addresses marked on its platform. It was found that seven addresses held a total of 891.13 bitcoins, valued at 63.23 million USD. Previously, ZachXBT had claimed that Lazarus Group had laundered stolen cryptocurrency worth 200 million USD into legal tender over a period of four years. This recent investigation by Arkham provides further insight into the financial activities of the notorious hacker group."
5/21/2024,"Bitcoin (BTC) Drops Below 70,000 USDT with a Narrowed 3.90% Increase in 24 Hours","On May 21, 2024, 15:50 PM (UTC). According to Binance Market Data, Bitcoin ( ) has dropped below 70,000 USDT and is now trading at 69,969 USDT, with a narrowed 3.90% increase in 24 hours."
5/21/2024,Bitcoin Critic Warns of Negative Impact from Potential Ethereum ETF Approval,"According to CryptoPotato, Peter Schiff, a well-known critic of Bitcoin, has issued a warning about the potential negative impact on Bitcoin if the US Securities and Exchange Commission (SEC) approves spot Ethereum ETFs. This comes at a time when Bitcoin's price has surged above $70,000. Spot ETFs have been a major topic in the cryptocurrency industry this year, with the SEC approving nearly a dozen Bitcoin products in mid-January after a decade of rejecting or delaying applications. Other countries and regions like Hong Kong have followed suit, but the US remains the largest market. As a result, all eyes are on the SEC to see if another asset will receive similar approval. Ethereum, being the second-largest cryptocurrency by market cap, is naturally at the forefront of this trend. However, the SEC has already delayed decisions on several Ethereum ETF applications this year, and the chances of approval coming soon are slim. This changed recently when Bloomberg’s ETF experts increased their prediction approval percentages for May from 25% to 75%. This news caused the underlying asset to surge by 10% and later 20%, hitting a multi-week high of over $3,800. Bitcoin’s price also surged from under $67,000 to around $72,000 – a 6-week peak. Schiff, known for his consistent criticism of Bitcoin, suggested that the potential approval of Ethereum ETFs could be bad news for Bitcoin. He believes that any money used to buy new Ether ETFs will likely come from existing Bitcoin ETFs. Investors who have decided to allocate to crypto won’t increase that allocation to buy Ether, according to Schiff. However, it's worth noting Schiff's track record when it comes to criticizing Bitcoin. He has been issuing warnings about potential bubbles and advising investors to stay away for years, but his successful predictions are rare. For instance, less than a month ago, he used a Bitcoin correction to predict more pain for the bulls. At the time, Bitcoin had dropped to $63,000 and Schiff warned that if Bitcoin fell below $60,000, there would be a 'long way down.' Bitcoin did briefly fall below $60,000, but instead of continuing to fall, it rebounded and is now trading above $70,000."
5/21/2024,"US Market Hours Dominate Bitcoin Trading, Reaching Record High","According to Bloomberg, Bitcoin trading during US market hours has hit a record high, accounting for 46% of the cumulative volume for this year through April. This data comes from a study conducted by Kaiko Research, a cryptocurrency research firm. The study suggests that the increased share of trading could be associated with the launch of spot-Bitcoin exchange traded funds (ETFs) in January. The volume has seen a rise near the beginning and end of US trading hours. Kaiko Research points out that the ETFs calculate their net asset values each weekday at the close of US stock exchanges, which enhances price discovery and arbitrage trading. Thursdays have been identified as the day with the highest share of trading during these hours, with nearly 15% of the cumulative daily volume. Since their launch four months ago, the ETFs have drawn almost $13 billion in net inflows, marking them as one of the most successful product category debuts in the industry's history. However, the demand has recently slowed down, with only a net $925 million flowing into the funds in May. The crypto market is currently focused on the prospects for US regulators to approve or reject ETFs that invest directly in Ether, the second-largest cryptocurrency. A decision by the Securities and Exchange Commission on at least one spot-Ether ETF application is expected by May 23. While Bitcoin trading volume during US hours has mostly recovered to 2022 levels, volume during Asian trading hours remains significantly lower. The performance of Bitcoin during US market hours also indicates that the cryptocurrency’s volatility is less compared to previous hours. This demonstrates the impact that these ETFs have had, not only on Bitcoin’s correlation with the S&P, but also its potential de-correlation with other altcoins and other cryptos."
5/22/2024,Stagnation in Bitcoin ATM Growth Observed in May,"According to Odaily, a report from Bitcoin News on platform X indicates a stagnation in the growth trend of Bitcoin ATMs in May. Over 300 machines were shut down in the United States, which accounts for 80% of the global Bitcoin market. This situation signifies an end to the 10-month expansion trend of Bitcoin ATMs. The reasons behind this stagnation and the future implications for the Bitcoin ATM market remain unclear."
5/22/2024,Fidelity's FBTC Sees Net Inflow of $25.8 Million,"According to Odaily, Fidelity's FBTC experienced a significant net inflow of $25.8 million yesterday. Farside Investors, a data analytics firm, reported this substantial increase in the digital asset's inflow. This surge indicates a growing interest among investors in the FBTC, which is managed by Fidelity, a renowned global financial services company. The data from Farside Investors provides a clear picture of the market dynamics and investor sentiment towards FBTC. The net inflow is calculated by subtracting the total outflows from the total inflows of the asset. A positive net inflow, as seen in this case, signifies that more money is being invested into the asset than is being withdrawn. This significant net inflow into FBTC could potentially impact its market position and value. However, it's important to note that market trends can be volatile and unpredictable. Therefore, investors should always conduct thorough research and consider various factors before making investment decisions."
5/22/2024,Bitcoin Mining Companies' Profitability Expected to Decline Post-Halving,"According to Odaily, an analysis by BlocksBridge Consulting on the financial earnings of 12 listed Bitcoin mining companies reveals that 10 of these firms have raised a total of $2 billion in equity financing activities. The profitability of these companies is expected to decline after the halving. In Q4 of 2023, these companies raised $1.25 billion. Marathon Digital, CleanSpark, and Riot Platforms were the companies that raised the most funds last quarter, accounting for 73% of the total. As of the end of March, Marathon, CleanSpark, and Riot collectively held $1.33 billion in cash and over 32,200 Bitcoins. BlocksBridge Consulting predicts that financing activities may decrease in Q2 of 2024. As of May 15, investments in the primary listed Bitcoin mining company stocks were less than $500 million. Since Q2, financing activities seem to have cooled down, but this figure is already higher than the third quarter of last year."
5/22/2024,"Japan's Metaplanet Outperforms All Companies in Stock Market, Bitcoin Accumulation a Key Strategy","According to Odaily, Metaplanet, a publicly traded company in Japan, has outperformed all other companies in the Japanese stock market since the beginning of this week. The company, often referred to as the 'Japanese MicroStrategy' on platform X, has seen its stock price rise by 50% in the past two days, from 41 yen on Monday to 90 yen on Wednesday. This is the maximum daily increase for Metaplanet for two consecutive trading days, as per the regulations of the Tokyo Stock Exchange (TSE). Following in the footsteps of MicroStrategy, Metaplanet's primary corporate goal is to accumulate as much Bitcoin as possible. Dylan LeClair, Metaplanet's Bitcoin Strategy Director, stated that the company will explore various options to acquire additional Bitcoin, including any opportunities that exist in the capital market."
5/22/2024,"Historic Bitcoin Transaction: Two Pizzas for 10,000 Bitcoins","According to U.Today, on this day in 2010, Florida-based software developer Laszlo Hanyecz made history by purchasing two pizzas for 10,000 Bitcoins. This marked the first commercial transaction using the original cryptocurrency. Laszlo had posted a request to buy pizzas with Bitcoin five days before the actual transaction on the renowned BitcoinTalk forum. With Bitcoin's current trading value close to $70,000, the two Papa John's pizzas would now be worth over $700 million. Fourteen years ago, these pizzas were valued at just $41. The Bitcoin Pizza Index refers to the value of the Bitcoins used to buy these pizzas. The Bitcoin community celebrates Bitcoin Pizza Day on May 22 each year to commemorate this historic transaction. In 2019, Hanyecz revealed in an interview with journalist Anderson Cooper that he had also bought numerous other items with Bitcoin, spending over 100,000 in total. If he had held onto this sum instead of using it for transactions during Bitcoin's early adoption phase, he could have been one of the largest Bitcoin whales. Despite its original proponents pitching Bitcoin as a means of payment, it has struggled to gain popularity in this role. However, it has successfully established itself as a store of value, with holders anticipating price appreciation."
5/22/2024,BlackRock’s Bitcoin ETF Sees 6-Week Inflow High Amid Early-Week BTC Rally,"According to Cointelegraph: BlackRock witnessed a sharp rise in inflow to its iShares Bitcoin Trust (IBIT) on May 21, totaling $290 million. This comes amidst recent upticks in Bitcoin ( ) prices, combining to the highest inflow for the BlackRock ETF since April 5. The fresh inflow into the BlackRock fund accounts for 95% of the total inflow into all U.S. ETFs on Tuesday, bringing over $300 million in total net inflow. Source: Farside Investors The latest rally saw more than $1 billion revert into Bitcoin spot ETFs over the past four trading days. Adding the recent figures, the BlackRock fund has to date attracted $16 billion in inflows since its inception, as reported by Farside Investors. However, the product's official website shows $19 billion in assets under management. Thumbnailing Grayscale's industry-leading position, BlackRock's IBIT is now close behind Grayscale's GBTC spot ETF, which holds $20 billion AUM according to the official website. On the other hand, other funds witnessed outflows. Notably, the VanEck Trust ETF reported an outflow of $5.9 million, while the Bitwise Bitcoin ETF saw a $4.2 million outflow. Meanwhile, the Fidelity Wise Origin Bitcoin Fund recorded a minor inflow of $25.8 million. Bitcoin's price, which achieved a six-week high of $71,600 on May 21, has been a key driver of recent ETF interest. Another factor buoying the cryptocurrency market is the potential approval of spot Ethereum ETFs in the U.S. by the Securities and Exchange Commission."
5/22/2024,Prominent Philosopher Yuval Noah Harari Criticizes Bitcoin As 'Currency Of Distrust',"According to U.Today, renowned Israeli philosopher Yuval Noah Harari, acclaimed for his best-selling book 'Sapiens', has recently criticized Bitcoin, labeling it as 'a currency of distrust'. Harari argues that even though Bitcoin supporters may have valid reasons to be skeptical of banks, their preference for the leading cryptocurrency is primarily rooted in their distrust of human institutions. He considers this an 'alarming development', as money is intended to foster trust among strangers. Harari expressed his understanding of the reasons for this distrust, but reiterated his concern about the implications. He expressed hope that humanity will find ways to establish trustworthy human institutions instead of resorting to technologies that breed distrust. Harari emphasized that humans have been able to control the world because they have learned to trust each other. He cautioned that if humans place all their trust in algorithms, these could potentially take over the world. Harari further explained the role of the financial system in creating trust. 'Farmers grow food. Shoemakers make shoes. What is the function of the financial system? Finance creates trust,' he stated. He pointed out that different financial systems are designed to foster trust among strangers, enabling them to collaborate on shared projects. Harari also noted that in the past, there was minimal trust in institutions like banks and governments, leading to money being minted from gold. This scarcity of gold limited the amount of money and consequently, economic cooperation. Today, he observed, 90% of money is merely computer data, a concept that is difficult for humans to grasp. In a previous argument against the use of artificial intelligence (AI) in finance, Harari warned that this technology could make financial regulation even more opaque for humans. He advocated for people to first understand how AI works and regulate it before integrating it into the financial system. Harari's philosophy posits that humanity is largely driven by myths that enable large-scale collective cooperation."
5/22/2024,Bitcoin ETFs GBTC and IBIT Narrow Gap in Holdings,"According to Odaily, official data reveals that as of May 21, Grayscale's Bitcoin ETF, GBTC, held 289,511.9047 , while BlackRock's Bitcoin ETF, IBIT, held 281,883.91970 BTC. The difference between the two has decreased to 7,627.985 BTC, and the market value gap has also reduced to less than 500 million dollars, specifically 444,805,623.27 dollars. Grayscale and BlackRock are two of the leading financial institutions that have invested heavily in Bitcoin ETFs. The recent data indicates a narrowing gap between the two in terms of their Bitcoin holdings. This suggests a competitive landscape in the Bitcoin ETF market, with both institutions vying for a larger share of the market. The reduction in the market value gap between the two Bitcoin ETFs is also noteworthy. It indicates that the value of the Bitcoin held by both ETFs is becoming increasingly similar. This could potentially lead to more competition in the market, as both ETFs strive to increase their holdings and market value."
5/22/2024,Giants Planet Merges With Sating.IO To Strengthen Bitcoin Infrastructure,"According to Odaily, Giants Planet, a company focused on tokenizing real-world assets within the Bitcoin ecosystem, has announced a strategic merger with Sating.IO, a provider of Bitcoin technology solutions. This collaboration marks a significant step towards a robust and comprehensive Bitcoin infrastructure. The strategic alliance between Giants Planet and Sating.IO has been further strengthened by the support of Singapore's sovereign wealth fund. With Sating.IO's expertise in Ordinals and inscription protocols, Giants Planet aims to seamlessly integrate its existing products with these solutions. Giants Planet's core mission is to bridge the gap between the traditional economy and the digital economy. The strategic merger with Sating.IO enhances their ability to achieve this goal by promoting the tokenization of brands and businesses within the Bitcoin ecosystem."
5/22/2024,Bitcoin Reclaims Position Above 70000 USDT,"According to Odaily, the latest market data shows that Bitcoin ( ) has once again surpassed the 70000 USDT mark. The current trading price of Bitcoin is reported to be 70141.5 USDT. Despite this positive movement, Bitcoin has experienced a slight decrease in value over the past 24 hours, with a drop of 0.19%. This minor dip in value does not overshadow the fact that Bitcoin has managed to reclaim its position above the 70000 USDT threshold. This is a significant milestone for the cryptocurrency, indicating a strong market presence and investor confidence. However, it is important to note that the cryptocurrency market is highly volatile and prices can fluctuate rapidly. Investors are advised to stay informed about market trends and make investment decisions carefully."
5/22/2024,"Bitcoin (BTC) Drops Below 70,000 USDT with a 1.95% Decrease in 24 Hours","On May 22, 2024, 11:42 AM (UTC). According to Binance Market Data, ( )  has dropped below 70,000 USDT and is now trading at 69,956.101563 USDT, with a 1.95% decrease in 24 hours."
5/22/2024,"Bitcoin Spot ETF Approval Probability Decreases As Deadline Approaches, Says Analyst","According to Odaily, Eric Balchunas, an ETF analyst, has stated that the likelihood of approval for a Bitcoin spot ETF decreases as the deadline approaches without any communication from the SEC. Balchunas made these remarks during a discussion on Space. He noted that in the case of Bitcoin spot ETFs, the SEC had contacted the applicants more than 90 days before the deadline. Therefore, if there is no communication as the deadline nears, the chances of approval naturally decrease. Previously, some politicians were very dissatisfied with the success of Bitcoin spot ETFs and wrote to SEC Chairman Gary, urging him not to repeat such actions. While the approval of Ethereum spot ETFs still needs to be discussed, there has been a 180-degree political shift, which has surprised even the staff. This is highly unusual."
5/22/2024,US Bitcoin Spot ETF Records Net Inflow of Approximately $307 Million,"According to BlockBeats, on May 22nd, the US Bitcoin Spot ETF recorded a net inflow of approximately $307 million, as per data monitored by HODL15Capital. This significant financial movement indicates a growing interest in Bitcoin among investors, despite the volatile nature of the cryptocurrency market. The substantial inflow into the Bitcoin Spot ETF underscores the increasing confidence of investors in the potential of Bitcoin as a viable investment option. It also reflects the growing acceptance of Bitcoin and other cryptocurrencies in the mainstream financial market. However, it is important to note that while this inflow is a positive sign, the cryptocurrency market is known for its volatility and unpredictability. Therefore, investors should exercise caution and conduct thorough research before making any investment decisions in this sector."
5/22/2024,"Bitcoin Predicted To Reach New Highs, Says Standard Chartered's Head Of Forex And Digital Assets","According to BlockBeats, Geoffrey Kendrick, the head of forex and digital assets research at Standard Chartered, has predicted that Bitcoin will reach a new historical high over the weekend, surpassing the $73,798 level from March 14. Kendrick's confidence in Bitcoin's price target has been bolstered by the renewed optimism surrounding the potential approval of an Ethereum spot ETF this week. He further anticipates that Bitcoin will reach $150,000 by the end of 2024 and $200,000 by the end of 2025."
5/22/2024,Jack Dorsey Explains Block's Involvement In Bitcoin Mining Hardware,"According to Odaily, Jack Dorsey has clarified the reasons behind Block's venture into the Bitcoin mining hardware sector. He stated that the establishment of this system is not solely for the purpose of mining new Bitcoins, but also to verify transactions. Dorsey emphasized that a secure network leads to secure currency, which in turn fosters trust among businesses and individuals. He believes that the security of the currency is a crucial factor that people and businesses can rely on. The move by Block into the Bitcoin mining hardware sector is seen as a strategic step to ensure network security, which is fundamental to the stability and trustworthiness of the digital currency. This venture is not just about generating new Bitcoins, but also about creating a secure environment for transactions, thereby enhancing the overall trust in the digital currency."
5/22/2024,"Bitcoin (BTC) Drops Below 70,000 USDT with a 1.98% Decrease in 24 Hours","On May 22, 2024, 02:43 AM (UTC). According to Binance Market Data, Bitcoin ( ) has dropped below 70,000 USDT and is now trading at 69,978.992188 USDT, with a 1.98% decrease in 24 hours."
5/23/2024,SEC Chairman Announces Shift in Bitcoin ETF Stance Following Differing Opinions in Washington D.C. Circuit Court,"According to Odaily, Gary Gensler, Chairman of the U.S. Securities and Exchange Commission (SEC), has announced a 'shift' in the SEC's stance on Exchange-Traded Funds (ETFs). This change comes after the Washington D.C. Circuit Court expressed differing opinions on the matter of Bitcoin ETFs. The SEC's new position on Bitcoin ETFs was not detailed by Gensler, leaving the specifics of the 'shift' unclear. However, the announcement indicates a potential change in the regulatory landscape for Bitcoin ETFs in the United States. The differing opinions in the Washington D.C. Circuit Court that led to this change in stance were not specified. However, the court's views evidently had a significant impact on the SEC's approach to ETFs. This development could have far-reaching implications for the future of Bitcoin ETFs in the U.S. market."
5/23/2024,"Bitcoin (BTC) Surpasses 70,000 USDT with a Narrowed 0.05% Decrease in 24 Hours","On May 23, 2024, 11:32 AM (UTC). According to Binance Market Data, ( ) has crossed the 70,000 USDT benchmark and is now trading at 70,000 USDT, with a narrowed 0.05% decrease in 24 hours."
5/23/2024,Bitcoin's Remarkable Journey: From Pizza Purchase to $700 Million,"According to U.Today, the global crypto community recently celebrated Pizza Day, marking not only the first real-world transaction using Bitcoin but also the cryptocurrency's significant price growth over the years. On May 22, 2010, Laszlo Hanyecz, a programmer and early Bitcoin enthusiast, made history by buying two pizzas for 10,000 BTC, a transaction then valued at around $41. Today, those 10,000 BTC would be worth nearly $700 million, demonstrating the dramatic increase in Bitcoin's value over the past 14 years. When Hanyecz made his now-famous purchase, was virtually unknown and traded for less than a cent. By 2014, Bitcoin had seen substantial growth, trading at around $400. Today, Bitcoin has not only achieved mainstream recognition but also established itself as a legitimate asset class with a market cap of over $1.38 trillion. Gabor Gurbacs, Former Director of Digital Asset Strategy at VanEck, highlighted Bitcoin's meteoric rise of more than 17,400% over the last 10 years as the celebration of Bitcoin Pizza Day got underway. '10 years ago Bitcoin traded around nearly $400 per BTC, today it’s trading around $70,000 that is a 17,400% increase,' Gurbacs noted. At the time of writing, BTC was trading at $70,133, having reached a record high of $73,750 in mid-March. Over the last decade, Bitcoin has not only survived but thrived, experiencing a growth spurt that has rarely been seen in the financial world. The celebration of Pizza Day is not just about reminiscing over pizzas bought with Bitcoins; it is a day that highlights the incredible journey of Bitcoin's value appreciation. In commemoration of the historic event, crypto exchanges and platforms posted celebratory messages on social media, acknowledging Bitcoin's evolution."
5/23/2024,"Bitcoin's Remarkable 17,400% Surge Over A Decade Raises Questions About The US Dollar","According to U.Today, Gabor Gurbacs, a strategic advisor at Tether and VanEck, has highlighted a significant concern about the U.S. dollar due to 's substantial growth over the past decade. Gurbacs used the social media platform Twitter to point out that since 2014, Bitcoin, the world's first cryptocurrency, has shown an impressive 17,400% growth, rising from $400 to the current $70,000 level. He argues that the question is not so much about what has happened to Bitcoin over this decade, but rather what has happened to the U.S. dollar, given Bitcoin's significant value increase. Satoshi Nakamoto created Bitcoin following the 2009 mortgage market crisis to prevent a similar or more severe financial shake-up in the future. During that time, the Federal Reserve began printing money, known as quantitative easing, to bail out large banks and corporations. This practice was repeated during the banking crisis in Cyprus and again in 2020 when the pandemic began, leading to worldwide lockdowns. In 2020 alone, over $6 trillion were printed and injected into the U.S. economy, contributing to the ongoing devaluation of the U.S. dollar, as many experts have noted. The global crypto community recently celebrated Pizza Day. On this day in 2010, Florida-based software developer Laszlo Hanyecz made the first purchase of a physical object with Bitcoin, offering 10,000 BTC for two large pizzas. At the time, 10,000 Bitcoins were worth approximately $41. Today, this amount of cryptocurrency would be worth several hundred million U.S. dollars. Every year on this day, Bitcoin enthusiasts gather, purchase pizza with fiat or Bitcoin, and discuss cryptocurrency."
5/23/2024,Anthony Scaramucci Defends MicroStrategy's Michael Saylor Against Bitcoin Criticism,"According to U.Today, Anthony Scaramucci, the founder and managing partner of SkyBridge Capital, has come to the defense of Michael Saylor, co-founder of MicroStrategy, against a critic who accused Saylor of causing more harm than good to . Scaramucci dismissed the criticism as 'complete nonsense', praising Saylor as a guide for many in the cryptocurrency community and labeling him as 'the best explainer of Bitcoin'. The majority of cryptocurrency commentators have agreed with Scaramucci, arguing that it would be absurd to view Saylor's influence as negative given his commitment to the cryptocurrency. However, some have pointed out instances where Saylor's advocacy for Bitcoin may have been excessive. In 2021, he controversially advised his followers to mortgage their homes to buy more Bitcoin at the height of a bullish cycle. This advice was criticized in 2022 during a Bitcoin price crash, with many accusing Saylor of leading them into financial disaster. Saylor defended his controversial comment, arguing that his critics had taken his words out of context. Saylor, who notably lost $6 billion in a single day during the -com bubble crash in 2000, has since reinvented himself as a leading proponent. Despite facing ridicule during the bear market, Saylor has proven his critics wrong. MicroStrategy's stock has experienced a triple-digit rally this year due to the Bitcoin rally, and Saylor's net worth has exceeded $4 billion."
5/23/2024,"Bitcoin (BTC) Surpasses 68,000 USDT with a Narrowed 2.12% Decrease in 24 Hours","On May 23, 2024, 21:55 PM (UTC). According to Binance Market Data, ( ) has crossed the 68,000 USDT benchmark and is now trading at 68,056.320313 USDT, with a narrowed 2.12% decrease in 24 hours."
5/23/2024,"Bitcoin Runes Hype Disappears, as Transactions Plummet by 84%","According to Cointelegraph: The initial enthusiasm surrounding Bitcoin Runes protocol appears to be fading, experiencing a significant 84% drop in transactions since its all-time high. Lauded for causing an initial surge in Bitcoin transactions, Runes protocol has been unable to sustain its grip on Bitcoin transactions. Users spent $2.4 million in fees to inscribe runes and rare satoshis on the first halving block. Source: Mempool.space Launched on April 20, the Bitcoin Runes protocol coincided with Bitcoin's fourth halving. This event propelled transaction volume on the Bitcoin blockchain, with revenue from Bitcoin mining surpassing the $100 million mark for the first time, reaching daily earnings of $107.7 million. On launch, users spent $2.4 million in fees to inscribe runes and rare satoshis on the first halving block. At its peak on April 23, transactions attributed to Runes protocol accounted for an overwhelming 81.3% of all Bitcoin transactions. This figure, however, drastically fell to 11.1% by May 2. Share of Bitcoin transactions by protocol type. Source: Dune Analytics Despite short-lived revivals on May 4, 5 and 6, the trend has continued to decline. As of May 22, Runes transactions made up 12.7% of Bitcoin transactions, significantly higher than Bitcoin Ordinals (0.7%) and BRC-20 (1.5%). Total number of Bitcoin transactions, all-time chart. Source: Glassnode The Runes protocol is part of a broader developer movement referred to as Bitcoin decentralized finance (DeFi) or BTCFi. These initiatives aim to add more utility to the Bitcoin network. However, the true potential of the Runes protocol may only become apparent after the initial investor enthusiasm subsides."
5/23/2024,"Elon Musk Criticizes Microsoft's 'Recall' Feature, Shibarium Transactions Surge, Bitcoin Revisits Highs","According to U.Today, Elon Musk, the renowned tech billionaire, has expressed his concerns over a new feature from Microsoft called 'Recall'. This feature, as explained by Microsoft CEO Satya Nadella, is a semantic search of users' entire history, aiming to help them find anything they have ever seen or done on their PCs. The feature works by constantly taking screenshots of the user's computer screen, which are then processed by a generative AI model and the NPU to make the data searchable. Despite its potential utility, Musk compared the feature to a scenario from the 'Black Mirror' series, suggesting that it brings us closer to a dystopian future where technology controls humanity. He hinted at the possibility of the data collected by 'Recall' being easily accessed and used to manipulate users’ actions. In other news, Shibarium, Shiba Inu's layer-2 solution, has seen a significant increase in transactions, with a 209% growth reported. Data from Shibariumscan shows that the daily transaction count rose from 6,000 on May 14 to 18,560 on May 20. This surge in transactions followed the implementation of the Shibarium hard fork on the mainnet, marking a turning point for the L2 protocol. Shibarium is now aiming to break the record of 420 million total transactions, with the current total standing at 417,525,512. Lastly, , the leading cryptocurrency, has made a significant move towards revisiting its all-time high, reaching the $71,000 level. This is the highest price level since April 1, when Bitcoin traded at $71,330. The recovery was likely driven by positive CPI data indicating a weakening inflation rate and a week of inflows into Bitcoin ETFs. Jan3 CEO Samson Mow, a well-known Bitcoin maximalist, commented on the price surge, predicting the arrival of an 'Omega' Bitcoin candle soon. An Omega candle, as explained by Mow, is a large trading candle on a Bitcoin chart accompanied by high volatility moves. At the time of reporting, Bitcoin was trading at $70,006, down by 0.25% over the past 24 hours."
5/23/2024,"Bitcoin (BTC) Drops Below 68,000 USDT with a Narrowed 2.54% Decrease in 24 Hours","On May 23, 2024, 13:51 PM (UTC). According to Binance Market Data, ( ) has dropped below 68,000 USDT and is now trading at 67,845.21875 USDT, with a narrowed 2.54% decrease in 24 hours."
5/23/2024,"Bitcoin (BTC) Drops Below 67,000 USDT with a Narrowed 3.72% Decrease in 24 Hours","On May 23, 2024, 18:24 PM (UTC). According to Binance Market Data, ( ) has dropped below 67,000 USDT and is now trading at 66,824.023438 USDT, with a narrowed 3.72% decrease in 24 hours."
5/23/2024,"Bitcoin ETFs Increase Holdings, Grayscale and BlackRock Lead the Way","According to Odaily, recent data from Lookonchain reveals that Grayscale's GBTC and BlackRock have increased their holdings. On May 23, Grayscale GBTC added 12 Bitcoins to its portfolio, valued at approximately $804,000. This brings Grayscale's total Bitcoin holdings to 289,500, worth an estimated $19.63 billion. In addition, BlackRock has also increased its Bitcoin holdings, adding 1,321 Bitcoins, valued at approximately $89.55 million. This brings BlackRock's total Bitcoin holdings to 283,205, worth an estimated $19.2 billion. Furthermore, nine ETFs collectively added 2,511 Bitcoins to their holdings, valued at approximately $170.22 million. This data indicates a growing interest in Bitcoin among institutional investors, with Grayscale and BlackRock leading the way."
5/23/2024,"Bitcoin Reclaiming $73K Could Act as Catalyst for 'Escape Velocity' Phase, Says Crypto Analyst","According to Cointelegraph: Crypto analyst James Check suggests that a return by Bitcoin to the $73,000 price range could kick-start its acceleration towards the ""escape velocity"" phase. The term ""escape velocity"" is an astrophysics concept relating to the minimum speed required for an object to break free from a celestial body's gravitational field without additional propulsion. Short-term holder MVRV indicator. Source: James Check In his recent market report, Check asserts that retaking the $73,000 price point could catapult Bitcoin into a similar phase. He makes reference to the short-term holder (STH) market value to realized value (MVRV) metric, suggesting the market hasn't yet become ""overstretched, overbought, and over-saturated"". Bitcoin is up 5.22% over the past seven days. Source: CoinMarketCap He further indicated that we are still immersed in a stable, enthusiastic, but crucially non-euphoric phase of the bull. This builds a strong base for a price rally at $73,000. However, Check cautions that at this price point, short-term holders could see profits sufficient to trigger a sell-off and cause some resistance. Other analysts also contend that the market hasn't reached a state of euphoria yet. The rise to $73,000 from the current price of $69,088 means a roughly 5.6% jump, according to CoinMarketCap."
5/23/2024,"Bitcoin Nears $70,000: Analysts Monitor Key Supply Zone","According to U.Today, as hovers around the $70,000 mark, analysts are keeping a close eye on a significant supply zone for the leading cryptocurrency. This zone is vital as it signifies a primary area where a large quantity of Bitcoin was procured. Crypto analyst Ali has pinpointed a significant supply zone for Bitcoin, located between $70,180 and $70,600. Over 450,000 addresses have collectively acquired approximately 273,000 BTC in this zone. The supply zone is a crucial area on the price chart that often serves as a hurdle to upward price movements. It is the place where a substantial number of Bitcoin was previously purchased, and holders may aim to break even or take profits, potentially leading to increased selling pressure. After a steady recovery from May 1 lows of $56,500, hit highs of $71,980 on May 21 before facing resistance. At the time of writing, BTC was maintaining its declines from the previous day, down 1.91% in the last 24 hours to $69,998. As Bitcoin nears the highlighted critical supply zone, several scenarios could play out: If Bitcoin manages to break above the $70,600 level with strong volume, it could indicate a continuation of the bullish trend. This could likely attract more buyers, pushing the price higher and potentially establishing a new support level. Conversely, if Bitcoin encounters significant selling pressure within this range, it could lead to a price rejection and subsequent pullback. This scenario would suggest that many holders want to realize profits, resulting in temporary resistance. Another possibility is that consolidates below this range for a while, implying a balance between buyers and sellers ahead of a significant price movement. As Bitcoin contemplates its next move, price behavior around the $70,000 mark will be closely monitored given the large volume of BTC accumulated in this area. According to the MVRV Pricing Bands, Ali believes that if Bitcoin continues to trade above $65,125, the next local BTC peak before a temporary drop could be around $77,593."
